country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,in,,Daniel Jebbison,,746740,,,,,22,CF,Centre-Forward,Canada,https://img.a.transfermarkt.technology/flagge/tiny/80.png?lm=4711,Preston,,loan-return,,€6.00m,6.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Hamed Traoré,,391065,,,,,26,LW,Left Winger,Cote d'Ivoire,https://img.a.transfermarkt.technology/flagge/tiny/38.png?lm=4711,Marseille,,transfer,,€15.00m,15.0,€7.70m,7.7,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Luis Sinisterra,,512385,,,,,27,LW,Left Winger,Colombia,https://img.a.transfermarkt.technology/flagge/tiny/83.png?lm=4711,Cruzeiro,,transfer,,€11.00m,11.0,€3.70m,3.7,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Enes Ünal,,251106,,,,,29,CF,Centre-Forward,Türkiye,https://img.a.transfermarkt.technology/flagge/tiny/174.png?lm=4711,Getafe,,free,,€7.00m,7.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Marcos Senesi,,469781,,,,,29,CB,Centre-Back,Argentina,https://img.a.transfermarkt.technology/flagge/tiny/9.png?lm=4711,Tottenham,,free,,€25.00m,25.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Will Dennis,,582078,,,,,26,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,MK Dons,,other,,€325k,0.325,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Álex Jiménez,,741257,,,,,21,RB,Right-Back,Spain,https://img.a.transfermarkt.technology/flagge/tiny/157.png?lm=4711,Fiorentina,,loan,,€22.00m,22.0,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Alex Paulsen,,617009,,,,,24,GK,Goalkeeper,New Zealand,https://img.a.transfermarkt.technology/flagge/tiny/120.png?lm=4711,Motherwell FC,,loan,,€500k,0.5,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,AFC Bournemouth,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/989.png?lm=4711,out,,Christos Mandas,,481675,,,,,24,GK,Goalkeeper,Greece,https://img.a.transfermarkt.technology/flagge/tiny/56.png?lm=4711,Lazio,,loan-return,,€8.00m,8.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Mamadou Sangaré,,808348,,,,,24,CM,Central Midfield,Mali,https://img.a.transfermarkt.technology/flagge/tiny/105.png?lm=4711,Lens,,transfer,,€40.00m,40.0,€48.00m,48.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Jannik Schuster,,915418,,,,,20,CB,Centre-Back,Austria,https://img.a.transfermarkt.technology/flagge/tiny/127.png?lm=4711,Salzburg,,transfer,,€18.00m,18.0,€18.00m,18.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Jaidon Anthony,,684210,,,,,26,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Burnley,,transfer,,€20.00m,20.0,€17.50m,17.5,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Callum Wilson,,123682,,,,,34,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Ham,,free,,€4.00m,4.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Benjamin Fredrick,,1071138,,,,,21,CB,Centre-Back,Nigeria,https://img.a.transfermarkt.technology/flagge/tiny/124.png?lm=4711,Brentford B,,promotion,,€600k,0.6,Promotion,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Josh Stephenson,,967342,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Brentford B,,promotion,,?,,Promotion,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Romelle Donovan,,1091562,,,,,20,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Sheff Utd,,loan-return,,€3.50m,3.5,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Benjamin Arthur,,1144158,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Celtic,,loan-return,,€100k,0.1,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Ji-soo Kim,,709767,,,,,21,CB,Centre-Back,"Korea, South",https://img.a.transfermarkt.technology/flagge/tiny/87.png?lm=4711,1.FC K'lautern,,loan-return,,€1.80m,1.8,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Matthew Cox,,741236,,,,,24,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Barnet,,loan-return,,€700k,0.7,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Gustavo Nunes,,1086375,,,,,20,LW,Left Winger,Brazil,https://img.a.transfermarkt.technology/flagge/tiny/26.png?lm=4711,Swansea,,loan-return,,€8.00m,8.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,in,,Yunus Konak,,1141628,,,,,20,DM,Defensive Midfield,Türkiye,https://img.a.transfermarkt.technology/flagge/tiny/174.png?lm=4711,Oxford United,,loan-return,,€3.50m,3.5,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Frank Onyeka,,421637,,,,,28,CM,Central Midfield,Nigeria,https://img.a.transfermarkt.technology/flagge/tiny/124.png?lm=4711,Coventry,,transfer,,€8.00m,8.0,€7.00m,7.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Ethan Pinnock,,442248,,,,,33,CB,Centre-Back,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Coventry,,transfer,,€3.00m,3.0,€5.85m,5.85,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Ryan Trevitt,,874538,,,,,23,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Wigan,,free,,€275k,0.275,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Jordan Henderson,,61651,,,,,36,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Chelsea,,free,,€1.20m,1.2,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Romelle Donovan,,1091562,,,,,19,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Sheff Utd,,loan,,€3.50m,3.5,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Matthew Cox,,741236,,,,,23,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Barnet,,loan,,€700k,0.7,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Julian Eyestone,,1008553,,,,,20,GK,Goalkeeper,United States,https://img.a.transfermarkt.technology/flagge/tiny/184.png?lm=4711,Rotherham,,loan,,?,,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Benjamin Arthur,,1144158,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Portsmouth,,loan,,€100k,0.1,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Yunus Konak,,1141628,,,,,20,DM,Defensive Midfield,Türkiye,https://img.a.transfermarkt.technology/flagge/tiny/174.png?lm=4711,Lincoln City,,loan,,€3.50m,3.5,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Josh Stephenson,,967342,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Crewe Alexandra,,loan,,?,,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brentford FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1148.png?lm=4711,out,,Reiss Nelson,,340325,,,,,26,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Arsenal,,loan-return,,€8.00m,8.0,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brighton & Hove Albion,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1237.png?lm=4711,in,,Luka Vuskovic,,892160,,,,,19,CB,Centre-Back,Croatia,https://img.a.transfermarkt.technology/flagge/tiny/37.png?lm=4711,Tottenham,,transfer,,€60.00m,60.0,€54.00m,54.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brighton & Hove Albion,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1237.png?lm=4711,in,,Zadok Yohanna,,1421433,,,,,19,RW,Right Winger,Nigeria,https://img.a.transfermarkt.technology/flagge/tiny/124.png?lm=4711,AIK,,transfer,,€18.00m,18.0,€28.00m,28.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,Premier League,Brighton & Hove Albion,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1237.png?lm=4711,in,,Pascal Struijk,,410708,,,,,26,CB,Centre-Back,Netherlands,https://img.a.transfermarkt.technology/flagge/tiny/122.png?lm=4711,Leeds,,transfer,,€22.00m,22.0,€23.20m,23.2,,false
